vehID,depart,from,to,arrival,arrival_speed,type
r_alt_round4_7_car_aggr2.3,26361.51,lane_entry_B,lane_exit_B,26782.68,8.65,car_aggr2
r_alt_round4_7_car_aggr3.7,26375.68,lane_entry_B,lane_exit_B,26787.09,8.14,car_aggr3
r_alt_round3_7_car_aggr3.7,26381.79,lane_entry_B,lane_exit_B,26791.67,8.07,car_aggr3
r_alt_round_5_7_car_aggr3.7,26400.74,lane_entry_B,lane_exit_A,26710.99,12.89,car_aggr3
r_alt_round_5_7_car_aggr3.8,26405.25,lane_entry_B,lane_exit_A,26715.36,13.13,car_aggr3
r_alt_round4_7_car_aggr3.8,26427.23,lane_entry_B,lane_exit_B,26856.65,10.05,car_aggr3
r_alt_round_5_7_small_truck.3,26446.45,lane_entry_B,lane_exit_A,26753.99,12.93,small_truck
r_alt_round4_7_big_truck.0,26459.74,lane_entry_B,lane_exit_B,26902.44,10.18,big_truck
r_alt_round3_7_motorbike.0,26480.42,lane_entry_B,lane_exit_B,26895.89,11.19,motorbike
r_alt_round3_7_small_truck.2,26517.1,lane_entry_B,lane_exit_B,26929.32,11.51,small_truck
r_alt_round_5_7_car_aggr3.9,26523.17,lane_entry_B,lane_exit_A,26827.89,13.76,car_aggr3
r_alt_round_5_7_car_aggr4.1,26538.42,lane_entry_B,lane_exit_A,26835.61,12.55,car_aggr4
r_alt_round3_7_car_aggr5.5,26560.8,lane_entry_B,lane_exit_B,27000.15,10.85,car_aggr5
r_alt_round3_7_car_aggr4.1,26576.54,lane_entry_B,lane_exit_B,27004.21,10.92,car_aggr4
r_alt_round4_7_small_truck.1,26588.74,lane_entry_B,lane_exit_B,26996.53,10.63,small_truck
r_alt_round3_7_car_aggr3.8,26593.29,lane_entry_B,lane_exit_B,27008.67,10.38,car_aggr3
r_alt_and_1_7_car_aggr4.0,26597.3,lane_entry_B,lane_exit_D,26826.24,18.79,car_aggr4
r_alt_round3_7_car_aggr3.9,26601.85,lane_entry_B,lane_exit_B,27013.09,9.51,car_aggr3
r_alt_round3_7_car_aggr3.10,26646.53,lane_entry_B,lane_exit_B,27040.87,10.51,car_aggr3
r_alt_round_5_7_car_aggr1.2,26679.38,lane_entry_B,lane_exit_A,27055.18,10.69,car_aggr1
r_alt_round_5_7_motorbike.0,26688.3,lane_entry_B,lane_exit_A,27062.49,10.22,motorbike
r_alt_round_5_7_car_aggr3.10,26697.78,lane_entry_B,lane_exit_A,27067.22,9.98,car_aggr3
r_alt_round_5_7_big_truck.0,26825.83,lane_entry_B,lane_exit_A,27166.51,11.79,big_truck
r_alt_round_5_7_small_truck.4,26840.05,lane_entry_B,lane_exit_A,27170.4,11.57,small_truck
r_alt_round_5_7_car_aggr5.1,26843.61,lane_entry_B,lane_exit_A,27173.69,12.41,car_aggr5
r_alt_round_5_7_car_aggr4.2,26851.06,lane_entry_B,lane_exit_A,27183.68,11.43,car_aggr4
r_alt_round3_7_car_aggr3.11,26855.9,lane_entry_B,lane_exit_B,27236.16,12.85,car_aggr3
r_alt_round_5_7_car_aggr3.11,26873.19,lane_entry_B,lane_exit_A,27192.57,11.36,car_aggr3
r_alt_round3_7_car_aggr3.12,26911.05,lane_entry_B,lane_exit_B,27296.23,12.78,car_aggr3
r_alt_round3_7_car_aggr4.2,26916.07,lane_entry_B,lane_exit_B,27300.58,13.68,car_aggr4
r_alt_round4_7_car_aggr3.9,26941.61,lane_entry_B,lane_exit_B,27384.96,10.98,car_aggr3
r_alt_round_5_7_small_truck.5,26962.15,lane_entry_B,lane_exit_A,27265.39,12.99,small_truck
r_alt_round_5_7_car_aggr1.3,27002.74,lane_entry_B,lane_exit_A,27340.76,12.44,car_aggr1
r_alt_round_5_7_car_aggr3.12,27007.38,lane_entry_B,lane_exit_A,27345.13,12.62,car_aggr3
r_alt_round_5_7_big_truck.1,27032.3,lane_entry_B,lane_exit_A,27375.53,11.42,big_truck
r_alt_round_5_7_car_aggr3.13,27037.62,lane_entry_B,lane_exit_A,27379.88,11.31,car_aggr3
r_alt_round4_7_car_aggr4.3,27041.72,lane_entry_B,lane_exit_B,27500.84,10.3,car_aggr4
r_alt_round_5_7_car_aggr2.3,27047.38,lane_entry_B,lane_exit_A,27385.61,11.18,car_aggr2
r_alt_and_1_7_car_aggr1.0,27084.37,lane_entry_B,lane_exit_D,27330.24,15.99,car_aggr1
r_alt_round3_7_car_aggr3.13,27121.71,lane_entry_B,lane_exit_B,27505.4,9.52,car_aggr3
r_alt_round_5_7_big_truck.2,27146.63,lane_entry_B,lane_exit_A,27474.95,11.7,big_truck
r_alt_round3_7_big_truck.4,27151.82,lane_entry_B,lane_exit_B,27600.14,10.64,big_truck
r_alt_round4_7_car_aggr3.10,27157.03,lane_entry_B,lane_exit_B,27536.1,11.52,car_aggr3
r_alt_round4_7_car_aggr3.11,27161.18,lane_entry_B,lane_exit_B,27559.08,10.57,car_aggr3
r_alt_round_5_7_motorbike.1,27213.63,lane_entry_B,lane_exit_A,27584.91,11.03,motorbike
r_alt_round_5_7_small_truck.6,27217.68,lane_entry_B,lane_exit_A,27589.45,10.73,small_truck
r_alt_round3_7_car_aggr3.14,27222.56,lane_entry_B,lane_exit_B,27682.53,9.95,car_aggr3
r_alt_round_5_7_car_aggr3.14,27227.33,lane_entry_B,lane_exit_A,27593.92,10.36,car_aggr3
r_alt_round3_7_car_aggr4.3,27231.52,lane_entry_B,lane_exit_B,27686.49,10.81,car_aggr4
r_alt_round4_7_car_aggr3.12,27247.28,lane_entry_B,lane_exit_B,27646.05,11.16,car_aggr3
r_alt_round_5_7_small_truck.7,27273.69,lane_entry_B,lane_exit_A,27607.18,9.81,small_truck
r_alt_round_5_7_car_aggr3.15,27284.43,lane_entry_B,lane_exit_A,27615.65,9.07,car_aggr3
r_alt_round4_7_car_aggr3.13,27293.18,lane_entry_B,lane_exit_B,27728.1,10.29,car_aggr3
r_alt_round_5_7_car_aggr3.16,27297.64,lane_entry_B,lane_exit_A,27620.39,9.7,car_aggr3
r_alt_round4_7_car_aggr3.14,27304.2,lane_entry_B,lane_exit_B,27732.74,10.82,car_aggr3
r_alt_round_5_7_small_truck.8,27317.96,lane_entry_B,lane_exit_A,27628.9,9.09,small_truck
r_alt_round3_7_small_truck.3,27342.38,lane_entry_B,lane_exit_B,27721.69,12.28,small_truck
r_alt_round3_7_car_aggr2.7,27364.08,lane_entry_B,lane_exit_B,27796.89,8.87,car_aggr2
r_alt_round4_7_car_aggr2.4,27375.05,lane_entry_B,lane_exit_B,27922.09,8.88,car_aggr2
r_alt_round4_7_car_aggr3.15,27388.11,lane_entry_B,lane_exit_B,27946.85,8.78,car_aggr3
r_alt_round_5_7_car_aggr1.4,27424.0,lane_entry_B,lane_exit_A,27754.63,11.67,car_aggr1
r_alt_round3_7_motorbike.1,27432.17,lane_entry_B,lane_exit_B,27828.8,11.93,motorbike
