time,lane_exit_B,lane_exit_C,lane_exit_D
51476,21.89,13.45,20.91
51477,21.89,13.45,20.91
51478,21.89,13.45,20.91
51479,21.89,13.45,20.91
51480,21.89,13.45,20.91
51481,21.89,13.45,20.91
51482,21.89,13.45,20.91
51483,21.89,13.45,20.91
51484,21.89,13.45,20.91
51485,21.89,13.45,20.91
51486,21.89,13.45,20.91
51487,21.89,13.45,20.91
51488,21.89,13.45,20.91
51489,21.89,13.45,20.91
51490,21.89,13.45,20.91
51491,21.89,13.45,20.91
51492,21.89,13.45,20.91
51493,21.89,13.45,20.91
51494,21.89,13.45,20.91
51495,21.89,13.45,20.91
51496,21.89,13.45,20.91
51497,21.89,13.45,20.91
51498,21.89,13.45,20.91
51499,21.89,13.45,20.91
51500,21.89,13.45,20.91
51501,20.07,13.45,20.91
51502,20.07,13.45,20.91
51503,20.07,13.45,20.91
51504,20.07,13.45,20.91
51505,20.07,13.45,20.91
51506,22.65,13.45,20.91
51507,22.65,13.45,20.91
51508,22.65,13.45,20.91
51509,22.65,13.45,20.91
51510,22.65,13.45,17.1
51511,22.65,13.45,17.1
51512,22.65,13.45,17.1
51513,22.65,13.45,17.1
51514,22.65,13.45,17.17
51515,22.65,13.45,17.17
51516,22.65,13.45,17.17
51517,22.65,13.45,17.17
51518,22.65,13.45,17.17
51519,22.65,13.45,17.17
51520,22.65,13.45,17.17
51521,22.65,13.45,17.17
51522,22.65,13.45,17.17
51523,22.65,13.45,17.17
51524,22.65,13.45,17.17
51525,22.65,13.45,17.17
51526,19.29,13.45,17.17
51527,19.29,13.45,17.17
51528,19.29,13.45,17.17
51529,19.29,13.45,17.17
51530,21.32,13.45,17.17
51531,21.32,13.45,17.17
51532,21.32,13.45,17.17
51533,21.32,13.45,17.17
51534,21.32,12.89,17.17
51535,21.32,12.89,17.17
51536,22.52,12.89,17.17
51537,22.52,12.89,17.17
51538,22.52,12.89,17.17
51539,22.52,12.89,17.17
51540,22.52,12.89,17.17
51541,21.27,12.89,17.17
51542,21.27,12.89,17.17
51543,21.27,12.89,17.17
51544,21.27,12.89,17.17
51545,21.27,12.89,17.17
51546,21.27,12.89,17.17
51547,21.27,12.89,17.17
51548,21.27,12.89,17.17
51549,21.27,12.89,17.17
51550,21.27,12.89,17.17
51551,21.27,12.89,17.17
51552,21.27,12.89,17.17
51553,21.27,12.89,17.17
51554,21.27,12.89,17.17
51555,21.27,12.89,17.17
51556,21.27,12.89,17.17
51557,21.27,12.89,17.17
51558,21.27,12.89,17.17
51559,21.27,12.89,17.17
51560,21.27,12.89,17.17
51561,21.27,12.89,17.17
51562,21.27,12.89,17.17
51563,21.27,12.89,17.17
51564,21.27,12.89,17.17
51565,21.27,12.89,17.17
51566,21.27,12.89,17.17
51567,21.27,12.89,17.17
51568,21.27,12.89,17.17
51569,21.27,12.89,17.17
51570,21.27,12.89,17.17
51571,21.27,12.89,17.17
51572,21.27,12.89,17.17
51573,21.27,12.89,17.17
51574,21.27,12.89,17.17
51575,21.27,12.89,17.17
51576,21.27,12.89,17.17
51577,21.27,12.89,17.17
51578,21.27,12.89,17.17
51579,21.27,12.89,17.17
51580,21.27,12.89,17.17
51581,21.27,12.89,17.17
51582,21.27,12.89,17.17
51583,21.27,12.89,17.17
51584,21.27,12.89,17.17
51585,21.27,12.89,17.17
51586,21.27,12.89,15.95
51587,21.27,12.89,15.95
51588,21.27,12.89,15.95
51589,21.27,12.89,15.95
51590,21.27,12.89,15.95
51591,21.27,12.89,15.95
51592,21.27,12.89,15.95
51593,21.27,12.89,15.95
51594,21.27,12.89,15.95
51595,21.27,12.89,15.95
51596,21.27,12.89,15.95
51597,21.27,12.89,15.95
51598,21.27,12.89,15.95
51599,21.27,12.89,15.95
51600,21.27,12.89,15.95
51601,21.27,12.89,15.95
51602,21.27,12.89,15.95
51603,21.27,12.89,15.95
51604,21.27,12.89,15.95
51605,21.27,12.89,15.95
51606,21.27,12.89,17.09
51607,21.27,12.89,17.09
51608,21.27,12.89,17.09
51609,21.27,12.89,17.09
51610,21.27,12.89,17.09
51611,21.27,12.89,17.09
51612,21.27,12.89,17.09
51613,21.27,12.89,16.15
51614,21.27,12.89,16.15
51615,21.27,12.89,16.15
51616,21.27,12.89,16.15
51617,21.27,12.89,16.15
51618,21.27,12.89,16.15
51619,21.27,12.89,16.15
51620,21.27,12.89,16.15
51621,21.27,12.89,16.15
51622,21.27,12.89,16.15
51623,21.27,12.89,16.15
51624,21.27,12.89,16.15
51625,21.27,12.89,16.15
51626,21.27,12.89,16.15
51627,21.27,12.89,16.15
51628,21.27,12.89,21.47
51629,21.27,12.89,21.47
51630,21.27,12.89,21.47
51631,21.27,12.89,21.47
51632,21.27,12.89,21.47
51633,21.27,12.89,21.47
51634,21.27,12.89,21.47
51635,21.27,12.89,21.47
51636,21.27,12.89,21.47
51637,21.27,12.89,21.47
51638,21.27,12.89,21.47
51639,21.27,12.89,21.47
51640,21.27,12.89,21.47
51641,21.27,12.89,21.47
51642,21.27,12.89,21.47
51643,21.27,12.89,21.47
51644,21.27,12.89,21.47
51645,21.27,12.89,21.47
51646,21.27,12.89,21.47
51647,21.27,12.89,21.47
51648,21.27,12.89,21.47
51649,21.27,12.89,21.47
51650,21.27,12.89,21.47
51651,21.27,12.89,21.47
51652,21.27,12.89,21.47
51653,21.27,12.89,21.47
51654,21.27,12.89,21.47
51655,21.27,12.89,21.47
51656,21.27,12.89,21.47
51657,21.27,12.89,21.47
51658,21.27,12.89,21.47
51659,21.27,12.89,21.47
51660,21.27,12.89,21.47
51661,21.27,12.89,21.47
51662,21.27,12.89,21.47
51663,21.27,12.89,21.47
51664,21.27,12.89,21.47
51665,21.27,12.89,21.47
51666,21.27,12.89,21.47
51667,21.27,12.89,21.47
51668,21.27,12.89,21.47
51669,21.27,12.89,21.47
51670,21.27,12.89,21.47
51671,21.27,12.89,21.47
51672,21.27,12.89,21.47
51673,21.27,12.89,21.47
51674,21.27,12.89,21.47
51675,21.27,12.89,21.47
51676,21.27,12.89,21.47
51677,21.27,12.89,17.96
51678,21.27,12.89,17.96
51679,21.27,12.89,17.96
51680,21.27,12.89,17.96
51681,21.27,12.89,17.54
51682,21.27,12.89,17.54
51683,21.27,12.89,17.54
51684,21.27,12.89,17.54
51685,21.27,12.89,17.54
51686,21.27,12.89,17.54
51687,21.27,12.89,17.54
51688,21.27,12.89,17.54
51689,21.27,12.89,17.54
51690,21.27,12.89,17.54
51691,21.27,12.89,17.54
51692,21.27,12.89,17.54
51693,21.27,12.89,17.54
51694,21.27,12.89,17.54
51695,21.27,12.89,17.54
51696,21.27,12.89,17.54
51697,21.27,12.89,17.54
51698,21.27,12.89,17.54
51699,21.27,12.89,17.54
51700,21.27,12.89,17.54
51701,21.27,12.89,17.54
51702,21.27,12.89,17.54
51703,21.27,12.89,17.54
51704,21.27,12.89,17.54
51705,21.27,12.89,17.54
51706,21.27,12.89,17.54
51707,21.27,12.89,17.54
51708,21.27,12.89,17.54
51709,21.27,12.89,17.54
51710,21.27,12.89,17.54
51711,21.27,12.89,17.54
51712,21.27,12.89,17.54
51713,21.27,12.89,17.54
51714,21.27,12.89,17.54
51715,21.27,12.89,17.54
51716,21.27,12.89,17.54
51717,21.27,12.89,17.54
51718,21.27,12.89,17.54
51719,21.27,12.89,17.54
51720,21.27,12.89,17.54
51721,21.27,12.89,17.54
51722,21.27,12.89,17.54
51723,21.39,12.89,17.54
51724,21.39,12.89,17.54
51725,21.39,12.89,17.54
51726,21.39,12.89,17.54
51727,21.39,12.89,17.54
51728,21.39,12.89,17.54
51729,21.3,12.89,17.54
51730,21.3,12.89,17.54
51731,21.3,12.89,17.54
51732,21.3,12.89,17.54
51733,21.3,12.89,17.54
51734,21.3,12.89,17.54
51735,21.3,12.89,17.54
51736,21.3,12.89,17.54
51737,21.3,12.89,17.54
51738,20.13,12.89,17.54
51739,20.13,12.89,17.54
51740,20.13,12.89,17.54
51741,20.13,12.89,17.54
51742,20.13,12.89,17.54
51743,20.82,12.89,17.54
51744,20.82,12.89,17.54
51745,20.82,12.89,16.83
51746,20.82,12.89,16.83
51747,20.82,12.89,16.83
51748,20.82,12.89,16.83
51749,21.21,12.89,16.79
51750,21.21,12.89,16.79
51751,21.21,12.89,16.79
51752,21.21,12.89,16.79
51753,21.21,12.89,16.79
51754,21.21,12.89,16.79
51755,21.21,12.89,16.79
51756,21.21,12.89,16.79
51757,21.21,12.89,16.79
51758,21.21,12.89,16.79
51759,21.21,12.89,16.79
51760,21.21,12.89,16.79
51761,21.21,12.89,16.79
51762,21.21,12.89,16.79
51763,21.21,12.89,16.79
51764,21.21,12.89,16.79
51765,21.21,12.89,16.79
51766,21.21,12.89,16.79
51767,21.21,12.89,16.79
51768,21.21,12.89,16.79
51769,21.21,12.89,16.79
51770,21.21,12.89,16.79
51771,21.21,12.89,16.79
51772,21.21,12.89,20.24
51773,21.21,12.89,20.24
51774,21.21,12.89,20.24
51775,21.21,12.89,20.24
51776,21.21,12.89,20.24
51777,21.21,12.89,20.24
51778,21.21,12.89,20.24
51779,21.21,12.89,20.24
51780,21.21,12.89,20.24
51781,21.21,12.89,20.24
51782,21.21,12.89,20.24
51783,21.21,12.89,20.24
51784,21.21,12.89,20.24
51785,21.21,12.89,20.24
51786,21.21,12.89,20.24
51787,21.21,12.89,20.24
51788,21.21,12.89,20.24
51789,21.21,12.89,20.24
51790,21.21,12.89,20.24
51791,21.21,12.89,20.24
51792,21.21,12.89,20.24
51793,21.21,12.89,20.24
51794,21.21,12.89,20.24
51795,21.21,12.89,20.24
51796,21.21,12.89,20.24
51797,21.21,12.89,20.24
51798,21.21,12.89,20.24
51799,21.21,12.89,20.24
51800,21.21,12.89,20.24
51801,21.21,12.89,20.24
51802,21.21,12.89,20.24
51803,21.21,12.89,20.24
51804,20.71,12.89,20.24
51805,20.71,12.89,20.24
51806,20.71,12.89,20.24
51807,20.71,12.89,20.24
51808,20.71,12.89,20.24
51809,20.71,12.89,20.24
51810,20.71,12.89,20.24
51811,20.71,12.89,20.24
51812,20.71,12.89,20.24
51813,20.71,12.89,20.24
51814,20.71,12.89,20.24
51815,20.71,12.89,20.24
51816,20.71,12.89,20.24
51817,20.71,12.89,20.24
51818,20.71,12.89,20.24
51819,20.71,12.89,20.24
51820,20.71,12.89,20.24
51821,20.71,12.89,20.24
51822,20.71,12.89,20.24
51823,20.71,12.89,20.24
51824,20.71,12.89,20.24
51825,20.71,12.89,20.24
51826,20.71,12.89,20.24
51827,20.71,12.89,20.24
51828,20.71,12.89,20.24
51829,20.71,12.89,20.24
51830,20.71,12.89,20.24
51831,20.71,12.89,20.24
51832,20.71,12.89,20.24
51833,20.71,12.89,20.24
51834,20.71,12.89,20.24
51835,20.71,12.89,20.24
51836,20.71,12.89,20.24
51837,20.71,12.89,20.24
51838,20.71,12.89,20.24
51839,20.71,12.89,20.24
51840,20.71,12.89,20.24
51841,20.71,12.89,20.24
51842,20.71,12.89,20.24
51843,20.71,12.89,20.24
51844,20.71,12.89,20.24
51845,20.71,12.89,20.24
51846,20.71,12.89,20.24
51847,20.71,12.89,20.24
51848,20.71,12.89,20.24
51849,20.71,12.89,20.24
51850,20.71,12.89,20.24
51851,20.71,12.89,20.24
51852,20.71,12.89,20.24
51853,20.71,13.73,20.24
51854,20.71,13.73,20.24
51855,20.71,13.73,20.24
51856,20.71,13.73,20.24
51857,20.71,13.73,20.24
51858,20.71,13.73,20.24
51859,20.71,13.73,20.24
51860,20.71,13.73,20.24
51861,20.71,14.0,20.24
51862,20.71,14.0,20.24
51863,20.71,14.0,20.24
51864,20.71,14.0,20.24
51865,20.71,15.62,20.24
51866,20.71,15.62,20.24
51867,20.71,15.62,20.24
51868,20.71,15.62,20.24
51869,20.71,15.62,20.24
51870,20.71,15.62,20.24
51871,20.71,15.62,20.24
51872,20.71,15.62,20.24
51873,20.71,15.62,20.24
51874,20.71,15.62,20.24
51875,20.71,15.62,20.24
51876,20.71,15.62,20.24
51877,20.71,15.62,20.24
51878,20.71,15.62,20.24
51879,20.71,15.62,20.24
51880,20.71,15.62,20.24
51881,20.71,15.62,20.24
51882,20.71,15.62,15.29
51883,20.71,15.62,15.29
51884,20.71,15.62,15.29
51885,20.71,15.62,15.29
51886,20.71,15.62,15.29
51887,20.71,15.62,15.2
51888,20.71,15.62,15.2
51889,20.71,15.62,15.2
51890,20.71,15.62,15.2
51891,20.71,15.62,15.2
51892,20.71,15.62,15.2
51893,20.71,15.62,15.2
51894,20.71,15.62,15.2
51895,20.71,15.62,15.2
51896,20.71,15.62,15.2
51897,20.71,15.62,15.2
51898,20.71,15.62,15.2
51899,20.71,15.62,15.2
51900,20.71,15.62,15.2
51901,20.71,15.62,15.2
51902,21.22,15.62,15.2
51903,21.22,15.62,15.2
51904,21.22,15.62,15.2
51905,20.33,15.62,15.2
51906,20.33,15.62,15.2
51907,20.33,15.62,15.2
51908,20.33,15.62,15.2
51909,24.71,15.62,15.2
51910,24.71,15.62,21.41
51911,24.71,15.62,21.41
51912,24.71,15.62,21.41
51913,23.19,15.62,21.41
51914,23.19,15.62,21.41
51915,23.19,15.62,21.41
51916,23.19,15.62,21.41
51917,23.19,15.62,21.41
51918,23.19,15.62,21.41
51919,23.19,15.62,21.41
51920,23.19,15.62,21.41
51921,23.19,15.62,21.41
51922,23.19,15.62,21.41
51923,23.19,15.62,21.41
51924,23.19,15.62,21.41
51925,23.19,15.62,21.41
51926,23.19,15.62,21.41
51927,23.19,15.62,21.41
51928,23.19,15.62,21.41
51929,23.19,15.62,21.41
51930,23.19,15.62,21.41
51931,23.19,15.62,21.41
51932,23.19,15.62,21.41
51933,23.19,15.62,21.41
51934,23.19,15.62,21.41
51935,23.19,15.62,21.41
51936,22.46,15.62,21.41
51937,22.46,15.62,21.41
51938,22.46,15.62,21.41
51939,22.46,15.62,21.41
51940,22.46,15.62,21.41
51941,22.92,15.62,21.41
51942,22.92,15.62,21.41
51943,22.92,15.62,21.41
51944,22.92,15.62,21.41
51945,22.92,15.62,21.41
51946,22.92,15.62,21.41
51947,22.92,15.62,21.41
51948,22.92,15.62,21.41
51949,22.92,15.62,21.41
51950,22.92,15.62,21.41
51951,22.92,15.62,21.41
51952,22.92,15.62,21.41
51953,22.92,15.62,21.41
51954,22.92,15.62,18.2
51955,22.92,15.62,18.2
51956,22.92,15.62,18.2
51957,22.92,15.62,18.2
51958,22.92,15.62,18.2
51959,22.92,15.62,18.2
51960,22.92,15.62,18.2
51961,22.92,15.62,18.2
51962,22.92,15.62,18.2
51963,22.92,15.62,18.2
51964,22.92,15.62,18.2
51965,22.92,15.62,18.2
51966,22.92,15.62,18.2
51967,22.92,15.62,18.2
51968,22.92,15.62,18.2
51969,22.92,15.62,18.2
51970,22.92,15.62,18.2
51971,22.92,15.62,18.2
51972,22.92,15.62,18.2
51973,22.92,15.62,18.2
51974,22.92,15.62,18.2
51975,22.92,15.62,18.2
51976,22.92,15.62,18.2
51977,22.92,15.62,18.2
51978,22.92,15.62,18.2
51979,21.55,15.62,18.2
51980,21.55,15.62,18.2
51981,21.55,15.62,18.2
51982,21.55,15.62,18.2
51983,23.43,15.62,18.2
51984,23.43,15.62,18.2
51985,23.43,15.62,18.2
51986,23.43,15.62,18.2
51987,23.43,15.62,18.2
51988,23.43,15.62,18.2
51989,23.43,15.62,18.2
51990,23.43,15.62,18.2
51991,23.43,15.62,18.2
51992,23.43,15.62,18.2
51993,23.43,15.62,18.2
51994,23.43,15.62,18.2
51995,23.43,15.62,18.2
51996,23.43,15.62,18.2
51997,23.43,15.62,18.2
51998,23.43,15.62,18.2
51999,23.43,15.62,18.2
52000,23.43,15.62,18.2
52001,23.43,15.62,18.2
52002,23.43,15.62,18.2
52003,23.43,15.62,18.2
52004,23.43,15.62,18.2
52005,23.43,15.62,18.2
52006,23.43,15.62,18.2
52007,23.43,15.62,18.2
52008,23.43,15.62,18.2
52009,23.43,15.62,18.2
52010,23.43,15.62,18.2
52011,23.43,15.62,18.2
52012,23.43,15.62,18.2
52013,23.43,15.62,18.2
52014,23.43,15.62,18.2
52015,23.43,15.62,18.2
52016,23.43,15.62,18.2
52017,23.43,15.62,18.2
52018,23.43,15.62,18.2
52019,23.43,15.62,18.2
52020,23.43,15.62,18.2
52021,23.43,15.62,18.2
52022,23.43,15.62,18.2
52023,23.43,15.62,18.2
52024,23.43,15.62,18.2
52025,23.43,15.62,18.2
52026,23.43,15.62,18.2
52027,23.43,15.62,18.2
52028,23.43,15.62,18.2
52029,23.43,15.62,18.2
52030,23.43,15.62,18.2
52031,23.43,15.62,18.2
52032,23.43,15.62,18.2
52033,23.43,15.62,18.2
52034,23.43,15.62,18.2
52035,23.43,15.62,18.2
52036,23.43,15.62,18.2
52037,23.43,15.62,18.2
52038,23.43,15.62,18.2
52039,23.43,15.62,18.2
52040,23.43,15.62,18.2
52041,23.43,15.62,18.2
52042,23.43,15.62,18.2
52043,23.43,15.62,18.2
52044,23.43,15.62,18.2
52045,23.43,15.62,18.2
52046,23.43,15.62,18.2
52047,23.43,15.62,18.2
52048,20.76,15.62,18.2
52049,20.76,15.62,18.2
52050,20.76,15.62,18.2
52051,20.76,15.62,18.2
52052,20.76,15.62,18.2
52053,20.76,15.62,18.2
52054,20.76,15.62,18.2
52055,20.76,15.62,18.2
52056,20.76,15.62,18.2
52057,20.76,15.62,18.2
52058,20.76,15.62,18.2
52059,20.76,15.62,18.2
52060,20.76,15.62,18.2
52061,20.76,15.62,18.2
52062,20.76,15.62,18.2
52063,20.76,15.62,18.2
52064,20.76,15.62,18.2
52065,20.76,15.62,18.2
52066,20.76,15.62,18.2
52067,20.76,15.62,18.2
52068,20.76,15.62,18.2
52069,20.76,15.62,18.2
52070,20.76,15.62,18.2
52071,20.76,15.62,18.2
52072,20.76,15.62,18.2
52073,20.76,15.62,18.2
52074,20.76,15.62,18.2
52075,20.76,15.62,18.2
52076,20.76,15.62,18.2
52077,20.76,15.62,18.2
52078,20.76,15.62,18.2
52079,20.76,15.62,18.2
52080,20.76,15.62,19.13
52081,20.76,15.62,19.13
52082,20.76,15.62,19.13
52083,20.76,15.62,19.13
52084,20.76,15.62,19.13
52085,20.76,15.62,19.13
52086,20.76,15.62,19.13
52087,20.76,15.62,19.13
52088,20.76,15.62,19.13
52089,20.76,15.62,19.13
52090,20.76,15.62,19.13
52091,20.76,15.62,19.13
52092,20.76,15.62,19.13
52093,20.76,15.62,19.13
52094,20.76,15.62,19.13
52095,20.76,15.62,19.13
52096,20.76,15.62,19.13
52097,20.76,15.62,19.13
52098,20.76,15.62,19.13
52099,20.62,15.62,19.13
52100,20.62,15.62,19.13
52101,20.62,15.62,19.13
52102,20.62,15.62,19.13
52103,20.62,15.62,19.13
52104,20.62,15.62,19.13
52105,20.62,15.62,23.44
52106,20.62,15.62,23.44
52107,20.62,15.62,23.44
52108,20.62,15.62,23.44
52109,20.62,15.62,23.44
52110,20.62,15.62,23.44
52111,20.62,15.62,23.44
52112,20.62,15.62,23.44
52113,20.62,15.62,23.44
52114,20.62,15.62,23.44
52115,20.62,15.62,23.44
52116,20.62,15.62,23.44
52117,20.62,15.62,23.44
52118,20.62,15.62,23.44
52119,20.62,15.62,23.44
52120,20.62,15.62,23.44
52121,20.62,15.62,23.44
52122,20.62,15.62,23.44
52123,20.62,15.62,23.44
52124,20.62,15.62,23.44
52125,20.62,15.62,23.44
52126,20.62,15.62,23.44
52127,20.62,15.62,23.44
52128,20.62,15.62,23.44
52129,20.62,15.62,23.44
52130,20.62,15.62,23.44
52131,20.62,15.62,23.44
52132,20.62,15.62,23.44
52133,20.62,15.62,23.44
52134,20.62,15.62,23.44
52135,20.62,15.62,23.44
52136,20.62,15.62,23.44
52137,20.62,15.62,23.44
52138,20.62,15.62,23.44
52139,20.62,15.62,23.44
52140,20.62,15.62,23.44
52141,20.62,15.62,23.44
52142,20.62,15.62,23.44
52143,20.62,15.62,23.44
52144,20.62,15.62,23.44
52145,20.62,15.62,23.44
52146,20.62,15.62,23.44
52147,20.62,15.62,23.44
52148,20.62,15.62,23.44
52149,20.62,15.62,23.44
52150,20.62,15.62,23.44
52151,20.62,15.62,23.44
52152,20.62,15.62,23.44
52153,20.62,15.62,23.44
52154,20.62,15.62,23.44
52155,20.62,15.62,23.44
52156,20.62,15.62,23.44
52157,20.62,15.62,23.44
52158,20.62,15.62,23.44
52159,20.62,15.62,23.44
52160,20.62,15.62,23.44
52161,20.62,15.62,23.44
52162,20.62,15.62,23.44
52163,20.62,15.62,23.44
52164,20.62,15.62,23.44
52165,20.62,15.62,23.44
52166,20.62,15.62,23.44
52167,20.62,15.62,23.44
52168,20.62,15.62,23.44
52169,20.62,15.62,23.44
52170,20.62,15.62,23.44
52171,20.62,15.62,23.44
52172,20.62,15.62,23.44
52173,20.62,15.62,23.44
52174,20.62,15.62,23.44
52175,20.62,15.62,23.44
52176,20.62,15.62,23.44
52177,20.62,15.62,23.44
52178,20.62,15.62,23.44
52179,20.62,15.62,23.44
52180,20.62,15.62,23.44
52181,20.62,15.62,23.44
52182,20.62,15.62,23.44
52183,20.96,15.62,23.44
52184,20.96,15.62,23.44
52185,20.96,15.62,23.44
52186,20.96,15.62,23.44
52187,22.67,15.62,23.44
52188,22.67,15.62,23.44
52189,22.67,15.62,23.44
52190,22.67,15.62,23.44
52191,22.67,15.62,23.44
52192,22.67,15.62,23.44
52193,22.67,15.62,23.44
52194,21.99,15.62,23.44
52195,21.99,15.62,23.44
52196,21.99,15.62,23.44
52197,21.99,15.62,23.44
52198,21.99,15.62,23.44
52199,21.99,15.62,23.44
52200,21.99,15.62,23.44
52201,21.99,15.62,22.64
52202,21.99,15.62,22.64
52203,21.99,15.62,22.64
52204,21.99,15.62,22.64
52205,21.99,15.62,22.64
52206,21.99,15.62,22.64
52207,21.99,15.62,22.64
52208,21.99,15.62,22.64
52209,21.99,15.62,22.64
52210,21.99,15.62,22.64
52211,21.99,15.62,22.64
52212,21.99,15.62,22.64
52213,21.99,15.62,22.64
52214,21.99,15.62,22.64
52215,21.99,15.62,22.64
52216,21.99,15.62,22.64
52217,21.99,15.62,22.64
52218,21.99,15.62,22.64
52219,21.99,15.62,22.64
52220,21.99,15.62,22.64
52221,21.99,15.62,22.64
52222,21.99,15.62,22.64
52223,21.99,15.62,22.64
52224,21.99,15.62,22.64
52225,21.99,15.62,22.64
52226,21.99,15.62,22.64
52227,21.99,15.62,22.64
52228,21.99,15.62,22.64
52229,21.99,15.62,22.64
52230,21.99,15.62,22.64
52231,21.99,15.62,22.64
52232,21.99,15.62,22.64
52233,21.99,15.62,22.64
52234,21.99,15.62,22.64
52235,21.99,15.62,22.64
52236,21.99,15.62,22.64
52237,21.99,15.62,22.64
52238,21.99,15.62,22.64
52239,21.99,15.62,22.64
52240,21.99,15.62,22.64
52241,21.99,15.62,22.64
52242,21.99,15.62,22.64
52243,21.99,15.62,22.64
52244,21.99,15.62,22.64
52245,21.99,15.62,22.64
52246,21.99,15.62,22.64
52247,21.99,15.62,22.64
52248,21.99,15.62,22.64
52249,21.99,15.62,22.64
52250,21.99,15.62,22.64
52251,21.99,15.62,22.64
52252,21.99,15.62,22.64
52253,21.99,15.62,22.64
52254,21.99,15.62,22.64
52255,21.99,15.62,22.64
52256,21.99,15.62,22.64
52257,21.99,15.62,22.64
52258,21.99,15.62,22.64
52259,21.99,15.62,22.64
52260,21.99,15.62,22.64
52261,21.99,15.62,22.64
52262,21.99,15.62,22.64
52263,21.99,15.62,22.64
52264,21.99,15.62,22.64
52265,21.99,15.62,22.64
52266,21.99,15.62,22.64
52267,21.99,15.62,22.64
52268,21.99,15.62,22.64
52269,21.99,15.62,22.64
52270,21.99,15.62,22.64
52271,21.99,15.62,22.64
52272,21.99,15.62,22.64
52273,21.99,15.62,22.64
52274,21.99,15.62,22.64
52275,21.99,15.62,22.64
52276,21.99,15.62,22.64
52277,21.99,15.62,22.64
52278,21.99,15.62,22.64
52279,21.99,15.62,22.64
52280,21.99,15.62,22.64
52281,21.99,15.62,22.64
52282,21.99,15.62,22.64
52283,21.99,15.62,22.64
52284,21.99,15.62,22.64
52285,21.99,15.62,22.64
52286,21.99,15.62,22.64
52287,21.99,15.62,22.64
52288,21.99,15.62,22.64
52289,21.99,15.62,22.64
52290,21.99,15.62,22.64
52291,21.99,15.62,22.64
52292,21.99,15.62,22.64
52293,21.99,15.62,22.64
52294,21.99,15.62,22.64
52295,21.99,15.62,22.64
52296,21.99,15.62,22.64
52297,21.99,15.62,22.64
52298,21.99,15.62,22.64
52299,21.99,15.62,22.64
52300,21.99,15.62,22.64
52301,21.99,15.62,22.64
52302,21.99,15.62,22.64
52303,21.99,15.62,22.64
52304,21.99,15.62,22.64
52305,21.99,15.62,22.64
52306,21.99,15.62,22.64
52307,21.99,15.62,22.64
52308,21.99,15.62,22.64
52309,21.99,15.62,22.64
52310,21.99,15.62,22.64
52311,21.99,15.62,22.64
52312,21.99,15.62,22.64
52313,21.99,15.62,22.64
52314,21.99,15.62,22.64
52315,21.99,15.62,22.64
52316,21.99,15.62,22.64
52317,21.99,15.62,22.64
52318,21.99,15.62,22.64
52319,21.99,15.62,22.64
52320,21.99,15.62,22.64
52321,21.99,15.62,22.64
52322,21.99,15.62,22.64
52323,21.99,15.62,22.64
52324,21.99,15.62,22.64
52325,21.99,15.62,22.64
52326,21.99,15.62,22.64
52327,21.99,15.62,22.64
52328,21.99,15.62,22.64
52329,21.99,15.62,22.64
52330,21.99,15.62,22.64
52331,21.99,15.62,22.64
52332,21.99,15.62,20.28
52333,21.99,15.62,20.28
52334,21.99,15.62,20.28
52335,21.99,15.62,20.28
52336,21.99,15.62,20.28
52337,21.99,15.62,20.28
52338,21.99,15.62,20.28
52339,21.99,15.62,20.28
52340,21.99,15.62,20.28
52341,21.99,15.62,20.28
52342,21.99,15.62,20.28
52343,21.99,15.62,20.28
52344,21.99,15.62,20.28
52345,21.99,15.62,20.28
52346,21.99,15.62,20.28
52347,21.04,15.62,20.28
52348,21.04,15.62,20.28
52349,21.04,15.62,20.28
52350,21.04,15.62,20.28
52351,21.04,15.62,20.28
52352,21.23,15.62,20.28
52353,21.23,15.62,20.28
52354,21.23,15.62,20.28
52355,21.23,15.62,20.28
52356,21.23,15.62,20.28
52357,21.23,15.62,20.28
52358,21.23,15.62,20.28
52359,24.1,15.62,20.28
52360,24.1,15.62,20.28
52361,24.1,15.62,20.28
52362,24.1,15.62,20.28
52363,24.1,15.62,20.28
52364,24.1,15.62,20.28
52365,24.1,15.62,20.28
52366,24.1,15.62,20.28
52367,18.07,15.62,20.28
52368,18.07,15.62,20.28
52369,18.07,15.62,20.28
52370,18.07,15.62,20.28
52371,18.85,15.62,20.28
52372,18.85,15.62,20.28
52373,18.85,15.62,20.28
52374,18.85,15.62,20.28
52375,21.22,15.62,20.28
52376,21.22,15.62,20.28
52377,21.22,15.62,20.28
52378,21.22,15.62,20.28
52379,21.22,15.62,20.28
52380,21.22,15.62,20.28
52381,21.22,15.62,20.28
52382,21.22,15.62,20.28
52383,21.22,15.62,20.28
52384,21.22,15.62,20.28
52385,21.22,15.62,20.28
52386,21.22,15.62,20.28
52387,21.22,15.62,20.28
52388,21.22,15.62,20.28
52389,21.22,15.62,20.28
52390,21.22,15.62,20.28
52391,21.22,15.62,20.28
52392,21.22,15.62,20.28
52393,21.22,15.62,20.28
52394,21.22,15.62,20.28
52395,21.22,15.62,20.28
52396,23.5,15.62,20.28
52397,23.5,15.62,20.28
52398,23.5,15.62,20.28
52399,23.5,15.62,20.28
52400,23.5,15.62,20.28
52401,20.91,15.62,20.28
52402,20.91,15.62,20.28
52403,20.91,15.62,20.28
52404,20.91,15.62,20.28
52405,20.91,15.62,20.28
52406,20.91,15.62,20.28
