vehID,depart,from,to,arrival,arrival_speed,type
r_tun_axs_KS_____11_car_aggr2.9,45337.47,lane_entry_D,lane_exit_C,45683.85,9.36,car_aggr2
r_and_alt_1_12_car_aggr1.1,45873.61,lane_entry_D,lane_exit_C,46180.94,10.65,car_aggr1
r_and_alt_1_12_car_aggr3.0,45877.93,lane_entry_D,lane_exit_C,46185.44,10.51,car_aggr3
r_and_alt_1_12_car_aggr1.2,45884.65,lane_entry_D,lane_exit_C,46192.2,10.33,car_aggr1
r_and_alt_1_12_car_aggr1.3,45890.38,lane_entry_D,lane_exit_C,46198.43,9.86,car_aggr1
r_and_alt_1_12_car_aggr4.1,46108.15,lane_entry_D,lane_exit_C,46379.01,11.88,car_aggr4
r_and_alt_1_12_car_aggr4.2,46111.87,lane_entry_D,lane_exit_C,46383.05,12.29,car_aggr4
r_and_alt_1_12_car_aggr3.1,46116.44,lane_entry_D,lane_exit_C,46387.6,10.96,car_aggr3
r_and_alt_1_12_small_truck.0,46120.27,lane_entry_D,lane_exit_C,46392.4,13.14,small_truck
r_and_alt_1_12_motorbike.0,46261.71,lane_entry_D,lane_exit_C,46535.41,14.6,motorbike
r_and_alt_1_12_car_aggr3.2,46266.19,lane_entry_D,lane_exit_C,46541.34,15.56,car_aggr3
r_and_alt_1_12_car_aggr2.0,46339.24,lane_entry_D,lane_exit_C,46587.23,13.29,car_aggr2
r_and_alt_1_12_car_aggr3.3,46426.68,lane_entry_D,lane_exit_C,46649.76,14.2,car_aggr3
r_and_alt_1_12_car_aggr3.4,46478.09,lane_entry_D,lane_exit_C,46701.99,12.78,car_aggr3
r_and_alt_1_12_car_aggr5.0,46624.39,lane_entry_D,lane_exit_C,46857.15,11.97,car_aggr5
r_and_alt_1_12_car_aggr4.3,47053.36,lane_entry_D,lane_exit_C,47280.75,13.12,car_aggr4
r_and_alt_1_12_car_aggr2.1,47333.29,lane_entry_D,lane_exit_C,47627.41,10.02,car_aggr2
r_and_alt_1_12_car_aggr4.4,47336.91,lane_entry_D,lane_exit_C,47631.41,9.89,car_aggr4
r_and_alt_1_12_car_aggr4.5,47355.87,lane_entry_D,lane_exit_C,47639.38,10.22,car_aggr4
r_and_alt_1_12_car_aggr2.2,47361.78,lane_entry_D,lane_exit_C,47645.42,10.32,car_aggr2
r_and_alt_1_12_car_aggr2.3,48195.99,lane_entry_D,lane_exit_C,48488.32,10.43,car_aggr2
r_and_alt_1_12_car_aggr5.1,48199.17,lane_entry_D,lane_exit_C,48491.8,10.38,car_aggr5
r_and_alt_1_12_car_aggr3.5,48203.91,lane_entry_D,lane_exit_C,48496.37,10.76,car_aggr3
r_and_alt_1_12_car_aggr1.4,48210.64,lane_entry_D,lane_exit_C,48503.29,10.96,car_aggr1
r_and_alt_1_12_car_aggr5.2,48213.95,lane_entry_D,lane_exit_C,48506.71,11.22,car_aggr5
r_and_alt_1_12_small_truck.1,48293.36,lane_entry_D,lane_exit_C,48536.15,13.72,small_truck
r_and_alt_1_12_car_aggr3.6,48574.26,lane_entry_D,lane_exit_C,48834.62,12.36,car_aggr3
r_and_alt_1_12_car_aggr3.7,48578.41,lane_entry_D,lane_exit_C,48838.96,11.71,car_aggr3
r_and_alt_1_13_car_aggr1.0,48947.56,lane_entry_D,lane_exit_C,49208.6,12.39,car_aggr1
r_and_alt_1_13_car_aggr3.0,48951.78,lane_entry_D,lane_exit_C,49212.84,12.34,car_aggr3
r_and_alt_1_13_car_aggr3.1,48955.95,lane_entry_D,lane_exit_C,49217.61,13.02,car_aggr3
r_and_alt_1_13_car_aggr2.0,48961.6,lane_entry_D,lane_exit_C,49223.28,12.74,car_aggr2
r_and_alt_1_13_small_truck.0,49146.47,lane_entry_D,lane_exit_C,49407.88,11.93,small_truck
r_and_alt_1_13_car_aggr2.1,49151.78,lane_entry_D,lane_exit_C,49413.35,11.58,car_aggr2
r_and_alt_1_13_car_aggr2.2,49156.91,lane_entry_D,lane_exit_C,49419.22,12.97,car_aggr2
r_and_alt_1_13_car_aggr2.3,49166.71,lane_entry_D,lane_exit_C,49424.89,13.0,car_aggr2
r_and_alt_1_13_small_truck.1,49442.96,lane_entry_D,lane_exit_C,49694.89,12.15,small_truck
r_and_alt_1_13_car_aggr3.2,49447.23,lane_entry_D,lane_exit_C,49699.3,13.06,car_aggr3
r_and_alt_1_13_car_aggr1.1,49504.6,lane_entry_D,lane_exit_C,49758.6,12.28,car_aggr1
r_and_alt_1_13_car_aggr4.0,49508.29,lane_entry_D,lane_exit_C,49762.48,12.95,car_aggr4
r_and_alt_1_13_car_aggr2.4,49879.78,lane_entry_D,lane_exit_C,50099.09,14.07,car_aggr2
r_and_alt_1_13_car_aggr3.3,49883.85,lane_entry_D,lane_exit_C,50103.51,14.32,car_aggr3
r_and_alt_1_13_car_aggr2.5,50470.68,lane_entry_D,lane_exit_C,50819.15,14.2,car_aggr2
r_and_alt_1_13_car_aggr1.2,50626.23,lane_entry_D,lane_exit_C,50889.14,12.05,car_aggr1
r_and_alt_1_13_car_aggr3.4,50630.5,lane_entry_D,lane_exit_C,50893.47,11.25,car_aggr3
r_and_alt_1_13_car_aggr4.1,50638.28,lane_entry_D,lane_exit_C,50897.42,11.77,car_aggr4
r_and_alt_1_13_car_aggr3.5,51149.23,lane_entry_D,lane_exit_C,51435.08,10.88,car_aggr3
r_and_alt_1_13_car_aggr4.2,51152.93,lane_entry_D,lane_exit_C,51439.04,10.44,car_aggr4
r_and_alt_1_13_car_aggr3.6,51157.4,lane_entry_D,lane_exit_C,51443.43,10.33,car_aggr3
r_and_alt_1_13_car_aggr1.3,51660.91,lane_entry_D,lane_exit_C,51964.67,9.91,car_aggr1
r_and_alt_1_13_car_aggr3.7,51665.26,lane_entry_D,lane_exit_C,51969.35,9.84,car_aggr3
r_and_alt_1_13_car_aggr2.6,51670.88,lane_entry_D,lane_exit_C,51975.14,9.81,car_aggr2
r_and_alt_1_13_car_aggr2.7,51676.11,lane_entry_D,lane_exit_C,51980.91,11.07,car_aggr2
r_and_alt_1_13_car_aggr2.8,51681.48,lane_entry_D,lane_exit_C,51986.33,10.34,car_aggr2
r_and_alt_1_13_small_truck.2,51685.09,lane_entry_D,lane_exit_C,51990.75,12.04,small_truck
r_and_alt_1_13_car_aggr3.8,51689.51,lane_entry_D,lane_exit_C,51995.24,11.27,car_aggr3
r_and_alt_1_13_car_aggr4.3,51693.26,lane_entry_D,lane_exit_C,51999.24,11.94,car_aggr4
r_and_alt_1_13_car_aggr3.9,51952.18,lane_entry_D,lane_exit_C,52197.54,12.41,car_aggr3
r_and_alt_1_13_car_aggr4.4,52106.56,lane_entry_D,lane_exit_C,52361.92,12.82,car_aggr4
r_and_alt_1_13_car_aggr3.10,52111.03,lane_entry_D,lane_exit_C,52366.28,11.89,car_aggr3
r_and_alt_1_13_car_aggr5.0,52281.62,lane_entry_D,lane_exit_C,52532.14,12.41,car_aggr5
r_and_alt_1_14_motorbike.0,52285.5,lane_entry_D,lane_exit_C,52536.11,13.66,motorbike
r_and_alt_1_14_small_truck.0,52728.35,lane_entry_D,lane_exit_C,52982.63,11.97,small_truck
r_and_alt_1_14_car_aggr2.0,52805.13,lane_entry_D,lane_exit_C,53036.16,11.94,car_aggr2
r_and_alt_1_14_car_aggr3.0,52958.32,lane_entry_D,lane_exit_C,53191.69,11.12,car_aggr3
r_and_alt_1_14_car_aggr2.1,53088.13,lane_entry_D,lane_exit_C,53288.17,11.31,car_aggr2
r_and_alt_1_14_car_aggr2.2,53180.95,lane_entry_D,lane_exit_C,53419.16,12.52,car_aggr2
r_and_alt_1_14_car_aggr3.1,53793.62,lane_entry_D,lane_exit_C,54017.22,13.19,car_aggr3
r_tun_axs_KS_____14_car_aggr1.0,53817.87,lane_entry_D,lane_exit_C,54041.03,14.4,car_aggr1
r_tun_axs_KS_____14_car_aggr3.0,53848.1,lane_entry_D,lane_exit_C,54067.77,14.23,car_aggr3
r_and_alt_1_14_car_aggr3.2,54163.74,lane_entry_D,lane_exit_C,54418.01,12.06,car_aggr3
r_tun_axs_KS_____14_motorbike.0,54274.66,lane_entry_D,lane_exit_C,54509.28,15.68,motorbike
r_tun_axs_KS_____14_car_aggr3.1,54536.61,lane_entry_D,lane_exit_C,54781.07,13.59,car_aggr3
r_tun_axs_KS_____14_car_aggr5.0,54539.72,lane_entry_D,lane_exit_C,54784.38,13.97,car_aggr5
r_and_alt_1_14_car_aggr4.0,54543.66,lane_entry_D,lane_exit_C,54788.76,13.93,car_aggr4
r_tun_axs_KS_____14_car_aggr3.2,54864.89,lane_entry_D,lane_exit_C,55157.33,12.67,car_aggr3
r_and_alt_1_14_car_aggr2.3,54870.53,lane_entry_D,lane_exit_C,55164.27,13.9,car_aggr2
r_and_alt_1_14_motorbike.1,54936.26,lane_entry_D,lane_exit_C,55182.3,12.41,motorbike
r_and_alt_1_14_car_aggr2.4,55597.52,lane_entry_D,lane_exit_C,55871.55,11.93,car_aggr2
r_and_alt_1_14_car_aggr3.3,55601.69,lane_entry_D,lane_exit_C,55875.89,10.58,car_aggr3
r_and_alt_1_14_car_aggr5.0,55609.15,lane_entry_D,lane_exit_C,55879.26,11.89,car_aggr5
r_tun_axs_KS_____14_car_aggr2.0,55814.59,lane_entry_D,lane_exit_C,56059.51,13.36,car_aggr2
r_and_alt_1_15_car_aggr3.0,55818.71,lane_entry_D,lane_exit_C,56063.88,13.17,car_aggr3
r_and_alt_1_15_car_aggr2.0,55829.31,lane_entry_D,lane_exit_C,56069.86,13.51,car_aggr2
r_tun_axs_KS_____14_car_aggr3.3,55833.45,lane_entry_D,lane_exit_C,56074.73,14.8,car_aggr3
r_and_alt_1_15_car_aggr2.1,55838.94,lane_entry_D,lane_exit_C,56080.78,15.7,car_aggr2
r_and_alt_1_15_small_truck.0,56171.29,lane_entry_D,lane_exit_C,56401.12,14.11,small_truck
r_and_alt_1_15_car_aggr3.1,56175.47,lane_entry_D,lane_exit_C,56405.57,14.57,car_aggr3
r_and_alt_1_15_motorbike.0,56234.54,lane_entry_D,lane_exit_C,56473.59,13.64,motorbike
r_and_alt_1_15_car_aggr2.2,56657.58,lane_entry_D,lane_exit_C,56862.36,15.14,car_aggr2
r_and_alt_1_15_car_aggr4.0,56871.2,lane_entry_D,lane_exit_C,57126.27,12.48,car_aggr4
r_and_alt_1_15_big_truck.0,57015.53,lane_entry_D,lane_exit_C,57258.02,12.79,big_truck
r_and_alt_1_15_car_aggr2.3,57023.5,lane_entry_D,lane_exit_C,57263.3,11.36,car_aggr2
r_and_alt_1_15_car_aggr2.4,57355.61,lane_entry_D,lane_exit_C,57712.77,0.11,car_aggr2
r_and_alt_1_15_car_aggr1.0,57780.98,lane_entry_D,lane_exit_C,59124.33,0.4,car_aggr1
r_and_alt_1_15_car_aggr4.1,57784.65,lane_entry_D,lane_exit_C,59148.41,0.52,car_aggr4
r_and_alt_1_15_car_aggr5.0,57787.79,lane_entry_D,lane_exit_C,59169.76,0.41,car_aggr5
r_and_alt_1_15_car_aggr4.2,57791.7,lane_entry_D,lane_exit_C,59191.18,0.3,car_aggr4
r_and_alt_1_15_car_aggr5.1,57794.85,lane_entry_D,lane_exit_C,59217.18,0.29,car_aggr5
r_and_alt_1_15_car_aggr5.2,57802.09,lane_entry_D,lane_exit_C,59248.79,0.24,car_aggr5
r_and_alt_1_15_car_aggr3.3,58527.9,lane_entry_D,lane_exit_C,59460.23,0.19,car_aggr3
r_and_alt_1_15_car_aggr2.5,58533.47,lane_entry_D,lane_exit_C,59499.9,0.15,car_aggr2
r_and_alt_1_15_car_aggr3.4,58708.07,lane_entry_D,lane_exit_C,59535.08,0.29,car_aggr3
