vehID,depart,from,to,arrival,arrival_speed,type
r_alt_and_1_10_car_aggr4.0,38135.72,lane_entry_A,lane_exit_D,38529.05,15.47,car_aggr4
r_alt_and_1_10_car_aggr3.3,38140.34,lane_entry_A,lane_exit_D,38533.57,15.79,car_aggr3
r_alt_and_1_10_big_truck.0,38360.86,lane_entry_A,lane_exit_D,38735.51,16.29,big_truck
r_alt_and_1_10_car_aggr3.4,38365.84,lane_entry_A,lane_exit_D,38739.75,16.1,car_aggr3
r_alt_and_1_10_car_aggr1.1,38372.66,lane_entry_A,lane_exit_D,38746.44,16.29,car_aggr1
r_luz_oba_KS_____9_car_aggr2.2,38378.21,lane_entry_A,lane_exit_D,38751.75,16.37,car_aggr2
r_alt_and_1_10_car_aggr2.0,38414.03,lane_entry_A,lane_exit_D,38780.16,16.86,car_aggr2
r_alt_and_1_10_car_aggr5.0,38417.34,lane_entry_A,lane_exit_D,38783.38,17.17,car_aggr5
r_alt_and_1_10_car_aggr3.5,38422.14,lane_entry_A,lane_exit_D,38788.22,16.49,car_aggr3
r_alt_and_1_10_car_aggr2.1,38427.96,lane_entry_A,lane_exit_D,38793.85,16.99,car_aggr2
r_alt_and_1_10_small_truck.1,38431.48,lane_entry_A,lane_exit_D,38797.42,17.74,small_truck
r_alt_and_1_10_car_aggr4.1,38435.51,lane_entry_A,lane_exit_D,38801.03,17.12,car_aggr4
r_alt_and_1_10_motorbike.0,38439.47,lane_entry_A,lane_exit_D,38804.63,16.51,motorbike
r_alt_and_1_10_car_aggr3.6,38501.17,lane_entry_A,lane_exit_D,38832.67,15.13,car_aggr3
r_alt_and_1_10_car_aggr2.2,38597.1,lane_entry_A,lane_exit_D,38914.75,19.22,car_aggr2
r_alt_and_1_10_car_aggr3.7,38976.67,lane_entry_A,lane_exit_D,39372.05,15.39,car_aggr3
r_alt_and_1_10_car_aggr3.8,38981.08,lane_entry_A,lane_exit_D,39376.28,15.14,car_aggr3
r_alt_and_1_10_big_truck.1,38986.1,lane_entry_A,lane_exit_D,39381.74,15.52,big_truck
r_alt_and_1_10_car_aggr3.9,39043.78,lane_entry_A,lane_exit_D,39436.55,15.79,car_aggr3
r_alt_and_1_10_car_aggr2.3,39049.51,lane_entry_A,lane_exit_D,39442.23,15.29,car_aggr2
r_luz_oba_KS_____9_car_aggr2.3,39055.08,lane_entry_A,lane_exit_D,39447.61,15.75,car_aggr2
r_luz_oba_KS_____9_big_truck.1,39205.76,lane_entry_A,lane_exit_D,39612.27,15.03,big_truck
r_luz_oba_KS_____9_car_aggr3.5,39210.81,lane_entry_A,lane_exit_D,39616.5,14.84,car_aggr3
r_alt_and_1_10_small_truck.2,39214.79,lane_entry_A,lane_exit_D,39620.5,15.57,small_truck
r_alt_and_1_10_car_aggr2.4,39220.44,lane_entry_A,lane_exit_D,39625.77,15.38,car_aggr2
r_luz_oba_KS_____9_car_aggr1.0,39226.96,lane_entry_A,lane_exit_D,39632.17,15.29,car_aggr1
r_alt_and_1_10_small_truck.3,39230.75,lane_entry_A,lane_exit_D,39635.73,15.94,small_truck
r_alt_and_1_10_car_aggr5.1,39234.2,lane_entry_A,lane_exit_D,39638.92,15.33,car_aggr5
r_alt_and_1_10_car_aggr4.2,39238.3,lane_entry_A,lane_exit_D,39643.01,15.19,car_aggr4
r_alt_and_1_10_car_aggr1.2,39245.32,lane_entry_A,lane_exit_D,39650.01,15.23,car_aggr1
r_luz_oba_KS_____10_car_aggr2.0,39250.89,lane_entry_A,lane_exit_D,39655.3,15.86,car_aggr2
r_luz_oba_KS_____10_car_aggr3.0,39255.34,lane_entry_A,lane_exit_D,39659.57,15.79,car_aggr3
r_alt_and_1_10_car_aggr3.10,39259.72,lane_entry_A,lane_exit_D,39663.84,14.61,car_aggr3
